R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
635.8490566037735,1.0,0.0,0.03965728554422132,0.00033356409519815205,0.00033356409519815205,1.8207502704896153e-09,-0.0,1.1234509309447275e-08,-2.4733770469224607e-06,-3.889880815634731e-09,1.8115738397460855e-09,-1.5192452483305432e-08,1.5124390125082006e-08,3.1838749448974956e-08,1.169432338167601e-08,-2.527450759951372e-10,4.888010934807563e-11,-2.527450759951372e-10,1.0069981196517245e-08,-6.353669796399005e-09,4.888010934807563e-11,-6.353669796399005e-09,1.0074391844222421e-08,200000000.0,4.6106706329248295e-17,3.7607429706477378,0.0019646374256828097,0.856286427513881,48.50251672556583,3.411966544516399e-05,1.0
635.8490566037735,1.0,0.0,0.03965728554422132,0.00033356409519815205,0.03965868835124922,1.8207502704896153e-09,-0.0,1.1234509309447275e-08,-2.4733770469224607e-06,-3.889880815634731e-09,8.84923247521999e-09,-7.421256641260986e-08,7.388009327929546e-08,1.5552691776215554e-07,5.712479611615313e-08,-1.2346170414790267e-09,2.3877108486834993e-10,-1.2346170414790267e-09,4.919015867526833e-08,-3.103660467243173e-08,2.3877108486834993e-10,-3.103660467243173e-08,4.921170394494106e-08,1682169.9558646546,7.18383690620812e-14,3.760748524378838,1.6524270258254503e-05,0.8305565993016388,45.92953390434163,2.8697609038099425e-07,1.0
635.8490566038606,1.0000333571042468,8.707344428324334e-10,0.03965727749637337,0.0003335710424675945,0.039658680362119156,8.707344428324334e-09,-8.047847953027074e-08,6.947269442418394e-08,-2.4733770463095773e-06,-3.8900105698301585e-09,2.8343938778168893e-08,-2.376942787479061e-07,2.3662937268922776e-07,4.981352959627766e-07,1.8296470661822268e-07,-3.954447180271945e-09,7.647824940061771e-10,-3.954447180271945e-09,1.5755037520070437e-07,-9.940667920963842e-08,7.647824940061771e-10,-9.940667920963843e-08,1.5761936710001388e-07,1682170.2944550405,7.183835400264978e-14,14.248105767964788,1.652427358429122e-05,0.8305565994140923,45.92953391252384,2.689768551178449e-06,1.0
635.8490566041687,1.0000667160326022,3.080478083483197e-09,0.03965725705927938,0.0003335892835530776,0.03965866007917912,2.2097436406507638e-08,-2.0437093993101117e-07,1.8241085483148034e-07,-2.473377045694919e-06,-3.890140331116944e-09,4.820163152967154e-08,-4.0420990030868464e-07,4.023989230943873e-07,8.471025819453896e-07,3.11140771599259e-07,-6.7249062007293795e-09,1.3006138468746227e-09,-6.7249062007293795e-09,2.679215210691829e-07,-1.6904559856797348e-07,1.3006138468746227e-09,-1.6904559856797348e-07,2.680388487011171e-07,1682171.1545013736,7.183831618800634e-14,24.930058122032218,1.6524282032687294e-05,0.830556599594202,45.92953392747141,6.9297929917922695e-06,1.0
635.8490566058764,1.0001334430007136,1.2476504325672512e-08,0.039657170140045696,0.0003336677397476107,0.0396585738230365,6.276900160771186e-08,-5.80681897716122e-07,5.254505716842767e-07,-2.4733770444568833e-06,-3.890399889112189e-09,8.768747227625935e-08,-7.352856972895637e-07,7.319912039532628e-07,1.5409413940366682e-06,5.659901354967886e-07,-1.2233757665797254e-08,2.366068992563041e-09,-1.2233757665797254e-08,4.873675983566513e-07,-3.075057255343243e-07,2.366068992563041e-09,-3.075057255343243e-07,4.875810391941007e-07,1682174.812606036,7.183815598841213e-14,46.1684293387896,1.6524317966933924e-05,0.8305566002058674,45.929533982509994,1.981008419815228e-05,1.0
635.8490566175343,1.000266965976603,4.7533691876972946e-08,0.03965684578306564,0.00033396186347649405,0.03965825195328669,1.200309741855075e-07,-1.1106118707030402e-06,1.0085319836157513e-06,-2.4733770419151763e-06,-3.890919273504281e-09,1.2710520426725522e-07,-1.0656843695164076e-06,1.0609089116647999e-06,2.2333690302728943e-06,8.203267519672736e-07,-1.7732963198328244e-08,3.429727566826319e-09,-1.7732963198328244e-08,7.063645441590417e-07,-4.456829485106083e-07,3.429727566826319e-09,-4.456829485106083e-07,7.066736955175946e-07,1682188.464107053,7.183755913654372e-14,67.36304492257005,1.6524452068183e-05,0.8305566022511743,45.92953417477722,3.794904191854632e-05,1.0
635.8490566955572,1.0005344716955578,1.3858900639717777e-07,0.039656002990414156,0.0003347270362337954,0.039657415641765274,1.4046150950869334e-07,-1.3002220904122718e-06,1.181387042016705e-06,-2.473377036396732e-06,-3.891959829705319e-09,1.3910413154491143e-07,-1.1659999220340065e-06,1.160773639201126e-06,2.4436229868668602e-06,8.975690662468678e-07,-1.9406593558653876e-08,3.75361059582253e-09,-1.9406593558653876e-08,7.728555660992131e-07,-4.876369581769403e-07,3.753610595822554e-09,-4.876369581769403e-07,7.731939062645147e-07,1682223.936133747,7.183600899448959e-14,73.79737009665278,1.652480051653904e-05,0.830556607401791,45.929534665264796,4.4440105019508235e-05,1.0
635.8490570756856,1.0010713679627463,3.304006153196662e-07,0.03965422594949191,0.0003363407457993083,0.03965565231918152,1.3163920321370652e-07,-1.2200965788307005e-06,1.1083386191610477e-06,-2.4733770235779713e-06,-3.894048269676214e-09,1.3421624127269799e-07,-1.1244738330927588e-06,1.1194311654511648e-06,2.356636693704772e-06,8.656472785278123e-07,-1.872392530053446e-08,3.621930677042581e-09,-1.872392530053446e-08,7.45329329712332e-07,-4.7027163846613425e-07,3.621930677042558e-09,-4.7027163846613436e-07,7.456557897890595e-07,1682298.731180472,7.183274084109057e-14,71.13186186972233,1.6525535242279296e-05,0.8305566182032668,45.92953569607125,4.1698867453847596e-05,1.0
635.849058684908,1.0021523147009719,6.822168608485112e-07,0.0396509589681938,0.00033930637281328707,0.03965241072592485,1.0699377477880152e-07,-9.9512544929369e-07,9.032209341860894e-07,-2.473376991188271e-06,-3.898252962698431e-09,1.1958973105460372e-07,-1.0009388457083563e-06,9.964461832620214e-07,2.0978099155594053e-06,7.706265755968644e-07,-1.66821073242631e-08,3.22761198347698e-09,-1.66821073242631e-08,6.63444303354437e-07,-4.1861007080625255e-07,3.2276119834770007e-09,-4.1861007080625255e-07,6.63735202282109e-07,1682436.2419433196,7.18267321915405e-14,63.204459302764924,1.6526886036234922e-05,0.8305566382415113,45.92953760047583,3.3999399285089425e-05,1.0
635.8490647467324,1.0043382696784406,1.257733032561742e-06,0.03964558429730575,0.00034418049956400445,0.03964707827914875,7.660208809847608e-08,-7.193163546483514e-07,6.51724224072797e-07,-2.473376903780303e-06,-3.906755891501991e-09,9.952257678709267e-08,-8.31314142763379e-07,8.275752639969424e-07,1.7424275537238673e-06,6.401655313270705e-07,-1.3880582821427819e-08,2.6866690026950234e-09,-1.3880582821427819e-08,5.510083540521255e-07,-3.476744002650752e-07,2.6866690026950234e-09,-3.476744002650752e-07,5.512504660077666e-07,1682662.475662783,7.181684498277678e-14,52.31902626182054,1.6529108372395964e-05,0.8305566719980781,45.92954077475225,2.4558366532140327e-05,1.0
635.8490849701988,1.008779494793909,2.0444501038054483e-06,0.0396381219349573,0.0003509315387822069,0.039639675423182155,4.0558480905418444e-08,-3.942196481126472e-07,3.5528754362705037e-07,-2.473376664403639e-06,-3.924031222076993e-09,7.079112979488843e-08,-5.889249184294452e-07,5.862860229067017e-07,1.2345607883221203e-06,4.5370281962050675e-07,-9.870084380571162e-09,1.9119515518758445e-09,-9.870084380571162e-09,3.903417371183069e-07,-2.4630790787186474e-07,1.9119515518758565e-09,-2.4630790787186474e-07,3.9051416536698824e-07,1682976.574829984,7.180310875441973e-14,36.76547527717354,1.653219382729226e-05,0.8305567215983602,45.9295453242841,1.3427044946409886e-05,1.0
