R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1269.811320754717,1.0,0.0,0.028062761331545102,0.00033356409519815205,0.00033356409519815205,6.09608794472605e-11,-0.0,9.147375663716163e-11,-6.201849267435749e-07,-4.884071488470947e-10,6.038393480602196e-11,-5.813105667186303e-10,5.798809054842563e-10,1.2157946364142421e-09,4.4328751389679813e-10,-5.674990924749029e-12,9.424543843957996e-13,-5.674990924749029e-12,3.8614784976045485e-10,-2.443376776945593e-10,9.424543843957996e-13,-2.443376776945593e-10,3.863657215694093e-10,200000000.0,2.586103216485958e-18,0.23383352498819998,0.0019646374256828097,2.101792010924039,50,3.2954919603347186e-07,0.0
1269.811320754717,1.0,0.0,0.028062761331545102,0.00033356409519815205,0.028064743693054964,6.09608794472605e-11,-0.0,9.147375663716163e-11,-6.201849267435749e-07,-4.884071488470947e-10,7.643867712682861e-11,-7.358680891293585e-10,7.340583128395867e-10,1.5390473304520417e-09,5.611477830645228e-10,-7.183844517388301e-12,1.1930319981136794e-12,-7.183844517388301e-12,4.888159558643882e-10,-3.093016199625157e-10,1.1930319981136794e-12,-3.093016199625157e-10,4.890917549310308e-10,2377102.687805478,2.1758447624098456e-16,0.23383361193406388,2.335072452576921e-05,2.076152367297716,50,3.91686382745716e-09,0.0
1269.8113207547176,1.0000333564118686,7.527794284469526e-12,0.028062761254282077,0.00033356411868569946,0.028064743616076557,7.527794284469524e-11,-7.726302669460938e-10,2.348754739589563e-10,-6.201849267050841e-07,-4.884234403267977e-10,1.0994266811740592e-10,-1.0583744476651009e-09,1.0557714245221857e-09,2.213562818654509e-09,8.070827276101598e-10,-1.0332583703188268e-11,1.715957159856545e-12,-1.0332583703188268e-11,7.030475735512083e-10,-4.4485824013071425e-10,1.715957159856545e-12,-4.4485824013071425e-10,7.034442588312988e-10,2377102.6942272456,2.1758447564417507e-16,0.7745798205823591,2.3350724588851436e-05,2.0761523673414994,50,2.8898999927773745e-08,0.0
1269.8113207547192,1.00006671282694,1.5937804623809953e-11,0.028062761167893593,0.0003335641507144032,0.028064743530074855,8.410010339340427e-11,-8.638848411417264e-10,3.2028703756682924e-10,-6.20184926666591e-07,-4.884397318080609e-10,1.1388403942757997e-10,-1.0962817975025738e-09,1.0935854576447089e-09,2.292847698463868e-09,8.359924124803873e-10,-1.0702972784553625e-11,1.7774781592867218e-12,-1.0702972784553625e-11,7.282282708419406e-10,-4.60791612611656e-10,1.7774781592867218e-12,-4.60791612611656e-10,7.286391771188476e-10,2377102.701413286,2.1758447497740846e-16,0.8381373569734137,2.3350724659441254e-05,2.0761523673853834,50,3.296583206564368e-08,0.0
1269.8113207547246,1.000133425666892,3.4477402050463245e-11,0.02806276097732959,0.0003335642314191412,0.02806474334048353,9.920246914037483e-11,-1.020101233406421e-09,4.664949071923956e-10,-6.201849265895988e-07,-4.884723147753662e-10,1.2037744597958145e-10,-1.1587159875547164e-09,1.155865908545564e-09,2.4234329183956985e-09,8.836086996447383e-10,-1.131317432986179e-11,1.8788366449139667e-12,-1.131317432986179e-11,7.697013690969378e-10,-4.870342453007937e-10,1.878836644913922e-12,-4.870342453007937e-10,7.701357047822511e-10,2377102.717275057,2.1758447350751684e-16,0.9428169725814255,2.3350724815254398e-05,2.0761523674733495,50,4.01245070125011e-08,0.0
1269.811320754747,1.0002668513948099,7.280292463189929e-11,0.028062760583291522,0.00033356440489414236,0.028064742948535136,8.897760543937052e-11,-9.144216069318723e-10,3.6749748098223584e-10,-6.201849264355875e-07,-4.885374807333775e-10,1.160402297765298e-10,-1.1168260320984572e-09,1.114078641356864e-09,2.3358316015840326e-09,8.516756190802736e-10,-1.0905448418394148e-11,1.8111625707532834e-12,-1.0905448418394148e-11,7.418748432047777e-10,-4.69427257765367e-10,1.8111625707532834e-12,-4.69427257765367e-10,7.422935301098174e-10,2377102.750079785,2.175844704687616e-16,0.8725726724196915,2.3350725137501377e-05,2.0761523676494384,50,3.525826584215247e-08,0.0
1269.811320754813,1.0005337029974721,1.452225735574086e-10,0.028062759838999453,0.0003335647108326074,0.028064742207931884,8.454541864111803e-11,-8.687099899087525e-10,3.2457121990388663e-10,-6.201849261274829e-07,-4.886678127209413e-10,1.1413865394107892e-10,-1.0982465908235569e-09,1.0955442216806725e-09,2.296994001169244e-09,8.37529197169093e-10,-1.0726520886668415e-11,1.7815233763383306e-12,-1.0726520886668415e-11,7.295325814948784e-10,-4.616184833376908e-10,1.7815233763383413e-12,-4.616184833376908e-10,7.299444086711954e-10,2377102.8120220127,2.1758446472690374e-16,0.8414059585034163,2.3350725745971473e-05,2.0761523680012086,50,3.3180766956515366e-08,0.0
1269.8113207551996,1.0010674072975918,3.192270459538494e-10,0.028062758048300863,0.0003335656050725225,0.028064740427988327,1.0705321238099248e-10,-1.1016605731661295e-09,5.423793040102733e-10,-6.201849255107772e-07,-4.889284772298969e-10,1.2373894238919075e-10,-1.1900191226695315e-09,1.1870894539573784e-09,2.4889829962568894e-09,9.075631314404482e-10,-1.1628264942062484e-11,1.9314569118375517e-12,-1.1628264942062484e-11,7.904933016044587e-10,-5.001938710767072e-10,1.9314569118375287e-12,-5.001938710767073e-10,7.909397704276817e-10,2377102.961208129,2.1758445092709528e-16,0.9952470652991993,2.335072721145461e-05,2.0761523687083017,50,4.391971926742648e-08,0.0
1269.8113207567874,1.0021348203027454,6.762785488138617e-10,0.028062754372820988,0.000333567480460608,0.028064736775058212,1.1906757237203932e-10,-1.2262283930087155e-09,6.584638134452113e-10,-6.201849242755785e-07,-4.894498083959191e-10,1.2867581396121874e-10,-1.2362481409120104e-09,1.233201582973295e-09,2.585768425793635e-09,9.429185649915665e-10,-1.2091222982738581e-11,2.0087005835708324e-12,-1.2091222982738581e-11,8.211996498394021e-10,-5.196276728938984e-10,2.0087005835708324e-12,-5.196276728938984e-10,8.216639367221785e-10,2377103.267455642,2.1758442260612104e-16,1.072690861148714,2.335073021978124e-05,2.0761523701245976,50,4.977494790721812e-08,0.0
1269.8113207632496,1.0042696626568095,1.3513049034106466e-09,0.02806274741976613,0.00033357085352371237,0.02806472986258576,1.0336193766873729e-10,-1.0651287826531561e-09,5.065852200161608e-10,-6.201849217980082e-07,-4.904924786971952e-10,1.2265196552723572e-10,-1.175999449399484e-09,1.1730955075565048e-09,2.4599318708378823e-09,8.971538699609118e-10,-1.1523320256417183e-11,1.914962911176881e-12,-1.1523320256417183e-11,7.811742532849583e-10,-4.943085311149574e-10,1.914962911176881e-12,-4.943085311149574e-10,7.81616814977663e-10,2377103.8466082355,2.1758436901408695e-16,0.9715525651627739,2.3350735908905542e-05,2.076152372957209,50,4.2187516330938385e-08,0.0
