R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
371.6981132075472,1.0,0.0,0.051868635319904446,0.00033356409519815205,0.00033356409519815205,1.662961018671785e-08,-0.0,9.997838799778423e-08,-7.237933218874997e-06,-1.9472612213216997e-08,1.6551027675437018e-08,-1.201734751898405e-07,1.1945100021100123e-07,2.52348063674137e-07,9.336833969468727e-08,-3.0204652580118983e-09,6.570215364341439e-10,-3.0204652580118983e-09,7.945208742079694e-08,-5.001479844114903e-08,6.570215364341439e-10,-5.001479844114903e-08,7.952726537896964e-08,200000000.0,110432.21535215428,0.015199929513486662,0.0019646374256828097,0.3373257599039597,0.34853992725699995,0.0003038455647375849,0.0
371.6981132075472,1.0,0.0,0.051868635319904446,0.00033356409519815205,0.05186970787419999,1.662961018671785e-08,-0.0,9.997838799778423e-08,-7.237933218874997e-06,-1.9472612213216997e-08,1.7241426970790303e-08,-1.251863169431264e-07,1.2443370509145468e-07,2.628743541716718e-07,9.726304866367677e-08,-3.1464590710042644e-09,6.844281249965721e-10,-3.1464590710042644e-09,8.276630248014777e-08,-5.210108469950935e-08,6.844281249965721e-10,-5.210108469950935e-08,8.284461636500527e-08,1286152.147545381,17620981.526199203,0.01519993005764892,1.2634113220949873e-05,0.3115444907769331,0.32275865812997334,1.9539722708189096e-06,0.0
371.69811320771754,1.0000333574526685,1.7036624103883903e-09,0.05186862137437284,0.000333574526684738,0.051869693996040724,1.7036624103883904e-08,-1.394553160297599e-07,1.0431486585914188e-07,-7.237933213625699e-06,-1.9473261755825355e-08,1.724250995314872e-08,-1.2519046721397023e-07,1.2443780840728072e-07,2.628833368337237e-07,9.726657155344275e-08,-3.1466493770702216e-09,6.844742796065835e-10,-3.1466493770702216e-09,8.276902976484745e-08,-5.210282478676371e-08,6.844742796065835e-10,-5.210282478676371e-08,8.284734880777417e-08,1286152.4910436217,17620976.809404846,0.015231683287263929,1.2634116595197369e-05,0.31154449089671715,0.322758658252465,3.373542870588752e-06,0.0
371.69811320805826,1.000066715948486,3.4069998169498393e-09,0.05186860742873679,0.00033358495817480794,0.051869680117779225,1.703337406561449e-08,-1.3945636047921816e-07,1.0431490069964109e-07,-7.237933208369426e-06,-1.947391131871792e-08,1.7243053679507957e-08,-1.251907019413142e-07,1.2443801971668065e-07,2.628840973971155e-07,9.72670522910474e-08,-3.1467412715607574e-09,6.844990277468787e-10,-3.1467412715607574e-09,8.276916830698579e-08,-5.210293526848809e-08,6.84499027746883e-10,-5.2102935268488086e-08,8.284749005586821e-08,1286152.8345433618,17620972.09257572,0.015231683421851699,1.2634119969459595e-05,0.3115444910165041,0.3227586583749597,3.3735541214191205e-06,0.0
371.69811320915323,1.0001334354734766,6.812867222648882e-09,0.05186857953728947,0.0003336058210938031,0.05186965236108719,1.702650600036823e-08,-1.3945793581980974e-07,1.0431445082385987e-07,-7.237933197839851e-06,-1.9475210493763773e-08,1.7244141167167452e-08,-1.251911713487175e-07,1.2443844228934085e-07,2.628856184602122e-07,9.726801376939436e-08,-3.146925065623339e-09,6.845485261258219e-10,-3.146925065623339e-09,8.276944535800303e-08,-5.21031562097965e-08,6.845485261258219e-10,-5.21031562097965e-08,8.284777252143042e-08,1286153.5215446132,17620962.658859894,0.01523168350184061,1.2634126718001445e-05,0.31154449125608635,0.322758658619958,3.3735620746048167e-06,0.0
371.6981132134214,1.000266887257906,1.3620553513529268e-08,0.051868523753541916,0.00033364754659968724,0.05186959684687437,1.7013314183899054e-08,-1.394598755009394e-07,1.0431266758576319e-07,-7.23793317669567e-06,-1.9477809091479366e-08,1.7246316329968457e-08,-1.2519211004975355e-07,1.2443928731056212e-07,2.628886605116903e-07,9.72699368175981e-08,-3.147292681882347e-09,6.846475330638917e-10,-3.147292681882347e-09,8.276999937576147e-08,-5.210359803138772e-08,6.846475330638917e-10,-5.210359803138772e-08,8.284833736723687e-08,1286154.8955550042,17620943.79114608,0.015231683301299554,1.2634140215162633e-05,0.3115444917352842,0.32275865910999,3.373550256897145e-06,0.0
371.69811322986067,1.0005338393189065,2.7220353545231212e-08,0.051868412183326565,0.00033373099587902954,0.05186948581582249,1.6986643428742578e-08,-1.394651800845101e-07,1.0431023965644579e-07,-7.237933134083499e-06,-1.9483007229847604e-08,1.7250667398661814e-08,-1.251939872006412e-07,1.2444097707354604e-07,2.628947447241746e-07,9.727378342205798e-08,-3.148028026420797e-09,6.848455871151822e-10,-3.148028026420797e-09,8.27711072113058e-08,-5.2104481519030906e-08,6.848455871151844e-10,-5.2104481519030906e-08,8.284946686240519e-08,1286157.6435931409,17620906.054823842,0.015231683348935057,1.2634167209655484e-05,0.31154449269381235,0.3227586600901947,3.3735611281333838e-06,0.0
371.6981132952874,1.0010679435545222,5.4355894983445036e-08,0.05186818903107092,0.00033389788782383555,0.05186926374227181,1.693320651598724e-08,-1.394749884956621e-07,1.04304676822475e-07,-7.237933047526498e-06,-1.949340739783769e-08,1.725937257014106e-08,-1.25197740295426e-07,1.2444435527123066e-07,2.6290691321284365e-07,9.728147855740093e-08,-3.1494991724099516e-09,6.852418560614245e-10,-3.1494991724099516e-09,8.277332193945708e-08,-5.210624778774752e-08,6.852418560614289e-10,-5.210624778774752e-08,8.285172492729403e-08,1286163.1397555927,17620830.578280885,0.01523168317944005,1.2634221199487736e-05,0.3115444946114022,0.32275866205117126,3.3735625101383606e-06,0.0
371.69811355563075,1.0021369516155725,1.0837096400526688e-07,0.05186774267930169,0.00033423164532377087,0.05186881954942424,1.6826361357622575e-08,-1.3949477546965412e-07,1.042937174514833e-07,-7.237932869109104e-06,-1.9514223282065598e-08,1.727679505914398e-08,-1.2520524178088263e-07,1.2445110649294384e-07,2.6293125069763176e-07,9.729687662847927e-08,-3.152443295479626e-09,6.860350435613595e-10,-3.152443295479626e-09,8.277774771412253e-08,-5.210977755784045e-08,6.860350435613595e-10,-5.210977755784045e-08,8.285623745283073e-08,1286174.132429053,17620679.60961499,0.015231682912843374,1.263432918257618e-05,0.31154449844872684,0.3227586659754038,3.373570842057826e-06,0.0
371.69811459057746,1.0042781709144744,2.1537551312386998e-07,0.05186684978711137,0.0003348990542470737,0.05186793098111488,1.661266855515817e-08,-1.3953406586718165e-07,1.0427160810954999e-07,-7.237932491202212e-06,-1.95559173375782e-08,1.7311688684669972e-08,-1.2522022594837946e-07,1.244645882205205e-07,2.6297992776127265e-07,9.732767756286907e-08,-3.1583388742309637e-09,6.876240195051994e-10,-3.1583388742309637e-09,8.27865845436222e-08,-5.2116826021910334e-08,6.876240195051994e-10,-5.211682602191034e-08,8.286524806157147e-08,1286196.1191864873,17620377.610087506,0.015231682345805148,1.2634545162608803e-05,0.31154450613204304,0.32275867383307505,3.3735849067459725e-06,0.0
