R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
213.20754716981133,1.0,0.0,0.06848551296971983,0.00033356409519815205,0.00033356409519815205,1.3221900799612705e-07,-0.0,6.88773024688256e-07,-2.1997864448965422e-05,-1.0317582440665195e-07,1.3149312099162873e-07,-7.98009406244153e-07,7.91948849094908e-07,1.680051168630829e-06,6.274476032045838e-07,-3.0199470268822524e-08,7.526594376194066e-09,-3.0199470268822524e-08,5.257204500407872e-07,-3.3011065046119214e-07,7.526594376194066e-09,-3.3011065046119214e-07,5.268794758255463e-07,200000000.0,335632.35668864864,0.01526473407597,0.0019646374256828097,0.02594832687987993,0.34854249955437383,0.0021025908202498894,0.0
213.20754716981133,1.0,0.0,0.06848551296971983,0.00033356409519815205,0.0684863252900261,1.3221900799612705e-07,-0.0,6.88773024688256e-07,-2.1997864448965422e-05,-1.0317582440665195e-07,1.3699245984127335e-07,-8.313839592020957e-07,8.250699358857236e-07,1.7503146971817295e-06,6.536888769259599e-07,-3.1462480218206846e-08,7.841373526208732e-09,-3.1462480218206846e-08,5.477072648122307e-07,-3.439166222950971e-07,7.841373526208732e-09,-3.439166222950971e-07,5.489147636690242e-07,974082.7997622724,70715118.39128615,0.015264734318608171,9.568597620634273e-06,0.00012637909448150035,0.3227205517689754,1.0240713041012502e-05,0.0
213.20754717117399,1.0000333636401828,1.3626540374431488e-08,0.06848541662414948,0.0003336364018277066,0.0684862292978095,1.3626540374431487e-07,-9.63455703499822e-07,7.230662955450167e-07,-2.19978644002483e-05,-1.0317926649856975e-07,1.369973025544469e-07,-8.31389802288433e-07,8.250755632063445e-07,1.750328613560586e-06,6.536953624030821e-07,-3.1463527334931274e-08,7.841696465736181e-09,-3.1463527334931274e-08,5.47710956148891e-07,-3.439191557670425e-07,7.84169646573623e-09,-3.439191557670425e-07,5.489185028645217e-07,974084.1636216916,70715019.24587344,0.015269385478190239,9.568611018080564e-06,0.00012637927151056761,0.3227205521827722,1.7701180451060506e-05,0.0
213.20754717389872,1.0000667345110614,2.7247437703700887e-08,0.06848532027732931,0.00033370870878644213,0.06848613330442474,1.36208973292694e-07,-9.634682015109169e-07,7.230695873563753e-07,-2.1997864351238014e-05,-1.0318270933447091e-07,1.3700151857624313e-07,-8.313918369531659e-07,8.250774110010813e-07,1.7503345124542882e-06,6.53698853907722e-07,-3.146443050477402e-08,7.84198354413023e-09,-3.146443050477402e-08,5.477121384999616e-07,-3.4392011383452244e-07,7.841983544130277e-09,-3.4392011383452233e-07,5.489197275610291e-07,974085.5274887456,70714920.09925134,0.015269385507466328,9.568624415601855e-06,0.00012637944852761544,0.3227205525966161,1.7701286365530107e-05,0.0
213.20754718265454,1.0001334938132411,5.447553432728053e-08,0.06848512757987454,0.00033385332417184,0.06848594131408811,1.3609213041759507e-07,-9.634999345508943e-07,7.230814197580403e-07,-2.199786425250483e-05,-1.0318959681309504e-07,1.3700995279659978e-07,-8.313959070099123e-07,8.250811072257235e-07,1.7503463127547947e-06,6.537058386284913e-07,-3.1466237301696134e-08,7.842557854765176e-09,-3.1466237301696134e-08,5.477145035919303e-07,-3.439220302957956e-07,7.842557854765176e-09,-3.439220302957956e-07,5.48922177368479e-07,974088.2552539525,70714721.80231562,0.015269385608415648,9.568651210949923e-06,0.00012637980253416684,0.32272055342442457,1.770161568247099e-05,0.0
213.2075472167737,1.0002671006890587,1.0886184718960434e-07,0.06848474217423285,0.0003341425550832993,0.0684855573236439,1.358659150410679e-07,-9.635305663521318e-07,7.230785278671351e-07,-2.1997864051464024e-05,-1.0320338085282794e-07,1.3702683217090303e-07,-8.314040507806317e-07,8.250885028466893e-07,1.750369925859758e-06,6.537198165251948e-07,-3.146985320558348e-08,7.843707243322643e-09,-3.146985320558348e-08,5.477192357414418e-07,-3.439258648852007e-07,7.843707243322666e-09,-3.439258648852007e-07,5.489270790497022e-07,974093.7108131184,70714325.19831622,0.015269385593949247,9.568704801928502e-06,0.00012638051039236996,0.3227205550806075,1.770167473609856e-05,0.0
213.20754734806962,1.0005346505944086,2.1737053445579608e-07,0.06848397129894608,0.00033472103730729566,0.06848478928269355,1.3541266389217522e-07,-9.636430540249717e-07,7.231156478888763e-07,-2.1997863635804787e-05,-1.0323098352021197e-07,1.370606326741222e-07,-8.314203529303049e-07,8.251033069014255e-07,1.7504172012262292e-06,6.537478051816891e-07,-3.147709382163195e-08,7.846008946234929e-09,-3.147709382163195e-08,5.477287079708247e-07,-3.4393354068806706e-07,7.846008946234929e-09,-3.4393354068806706e-07,5.489368907845316e-07,974104.6223763914,70713531.92814788,0.015269385914571934,9.568811988256396e-06,0.000126381925564195,0.3227205583951934,1.7702761575948593e-05,0.0
213.20754786975562,1.0010711377171893,4.3329459768652395e-07,0.0684824293253921,0.00033587805081104186,0.068483252993415,1.3450090537974765e-07,-9.638298206916983e-07,7.231572702134196e-07,-2.1997862748695693e-05,-1.0328633160133635e-07,1.3712840585593436e-07,-8.314530167218845e-07,8.25132967051958e-07,1.7505119529253212e-06,6.538039172360139e-07,-3.149161138644986e-08,7.850624423614244e-09,-3.149161138644986e-08,5.477476846428919e-07,-3.439489193471643e-07,7.85062442361424e-09,-3.439489193471643e-07,5.48956548244843e-07,974126.4467507564,70711945.17305964,0.015269386292995124,9.569026373169742e-06,0.0001263847535948537,0.32272056503342333,1.7704207059133096e-05,0.0
213.2075499387201,1.0021496561205558,8.607781849575457e-07,0.06847934445940963,0.00033819229905924017,0.06848017955848655,1.3267888858584408e-07,-9.642106479219062e-07,7.232473663708706e-07,-2.1997860753532614e-05,-1.0339759823644507e-07,1.3726464031791753e-07,-8.315185820925545e-07,8.251924953819672e-07,1.7507022599123573e-06,6.539166802588319e-07,-3.152079169964043e-08,7.859903633923494e-09,-3.152079169964043e-08,5.477857667272489e-07,-3.439797846873481e-07,7.859903633923519e-09,-3.439797846873481e-07,5.489959990156753e-07,974170.1009724892,70708770.77612956,0.0152693871139388,9.56945519675877e-06,0.00012639040056914178,0.3227205783463173,1.7707276376804687e-05,0.0
213.207558108097,1.0043289098538022,1.6982545770128662e-06,0.06847317114259897,0.0003428216096416485,0.06847402935320628,1.2903457937786502e-07,-9.64956533832389e-07,7.234164248778287e-07,-2.1997855893881223e-05,-1.0362241763409481e-07,1.3753986586121404e-07,-8.316506596801608e-07,8.253123797289679e-07,1.7510860839614113e-06,6.541443639512989e-07,-3.157973376802133e-08,7.878655480728002e-09,-3.157973376802133e-08,5.478624426956901e-07,-3.440419450359773e-07,7.878655480728002e-09,-3.440419450359773e-07,5.490754408970674e-07,974257.4306804726,70702418.52814455,0.015269388699191437,9.570313052822162e-06,0.00012640165876113697,0.32272060511931805,1.7713260652898585e-05,0.0
213.20758995042675,1.0087763153511118,3.303261689607615e-06,0.06846081052686365,0.0003520832653953287,0.06846171595521422,1.2174794962335843e-07,-9.664059913649217e-07,7.237277946968629e-07,-2.199784282464017e-05,-1.0408120478015369e-07,1.3810134077144634e-07,-8.319185526044281e-07,8.255554103080516e-07,1.7518664920310636e-06,6.546083493455885e-07,-3.169994158849312e-08,7.916933770387728e-09,-3.169994158849312e-08,5.480178074113106e-07,-3.441679575887792e-07,7.916933770387704e-09,-3.441679575887792e-07,5.492364521947745e-07,974432.1758555523,70689700.58069883,0.01526939178733832,9.572029607376756e-06,0.00012642403811928893,0.32272065926523513,1.7725010902468626e-05,0.0
213.20771067558073,1.018026936129771,6.233637442647946e-06,0.06843603634331541,0.0003706168368967453,0.0684370401616085,1.071846120815815e-07,-9.691398826712086e-07,7.242470530346531e-07,-2.199780430433684e-05,-1.0503540067367371e-07,1.392683602335611e-07,-8.324688874083492e-07,8.260541226762701e-07,1.7534776948516575e-06,6.555706872018563e-07,-3.194963402902789e-08,7.996595597399618e-09,-3.194963402902789e-08,5.483363161098444e-07,-3.444265332523343e-07,7.996595597399636e-09,-3.444265332523343e-07,5.495667113234358e-07,974782.0131064294,70664213.92190005,0.015269397660100477,9.575466124156611e-06,0.0001264682965042637,0.32272077004585026,1.7747706899200516e-05,0.0
