R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1190.566037735849,1.0,0.0,0.028981659865470865,0.00033356409519815205,0.00033356409519815205,8.679568940844404e-11,-0.0,2.2567285053813588e-10,-7.05492759814681e-07,-5.925691960408573e-10,8.604910843535538e-11,-8.204702260836428e-10,8.182420465789931e-10,1.7162750009585808e-09,6.261653132324836e-10,-8.374480060512292e-12,1.4176318977431483e-12,-8.374480060512292e-12,5.449357400720345e-10,-3.4468804619298046e-10,1.4176318977432008e-12,-3.4468804619298046e-10,5.451725330789118e-10,200000000.0,2.9418276622189804e-18,0.3750807025792092,0.0019646374256828097,1.946103796827612,50,7.248639875993424e-07,0.0
1190.566037735849,1.0,0.0,0.028981659865470865,0.00033356409519815205,0.028983579378045254,8.679568940844404e-11,-0.0,2.2567285053813588e-10,-7.05492759814681e-07,-5.925691960408573e-10,1.2139869402289687e-10,-1.1575252288180642e-09,1.1543816973296902e-09,2.4213329747285405e-09,8.833984761848939e-10,-1.1814776015148886e-11,2.0000051612447402e-12,-1.1814776015148886e-11,7.687992167965866e-10,-4.862883464338006e-10,2.0000051612448145e-12,-4.862883464338006e-10,7.691332860543787e-10,2301743.7254398325,2.55617306975114e-16,0.3750808611836933,2.2610459336648364e-05,1.920454375016804,50,8.342261561677622e-09,0.0
1190.5660377358502,1.000033356414973,1.1940891984130565e-11,0.028981659743646734,0.00033356414973079147,0.02898357925685679,1.1940891984130566e-10,-1.21824131786843e-09,5.453263941084744e-10,-7.054927597648724e-07,-5.925889619830227e-10,1.8066551568708476e-10,-1.7225745071745692e-09,1.71789630372193e-09,3.603317774684616e-09,1.3146362966000461e-09,-1.758270268010397e-11,2.9764160125914367e-12,-1.758270268010397e-11,1.1440906728386204e-09,-7.236715189953983e-10,2.9764160125914367e-12,-7.236715189953983e-10,1.1445878347613053e-09,2301743.7349557295,2.556173059063064e-16,1.0463284246683375,2.26104594301248e-05,1.920454375063233,50,4.6235022691999194e-08,0.0
1190.5660377358527,1.0000667128374197,2.5988618851788634e-11,0.028981659600191435,0.00033356422446631116,0.028983579114271105,1.4047726867658071e-10,-1.434553005060177e-09,7.473551966805295e-10,-7.054927597150606e-07,-5.926087279296105e-10,1.9192272751425927e-10,-1.8298498633700288e-09,1.8248801625446351e-09,3.8277230159325175e-09,1.396511395488017e-09,-1.8678227640004482e-11,3.1618847955254584e-12,-1.8678227640004482e-11,1.2153401622079464e-09,-7.687391363888947e-10,3.1618847955253958e-12,-7.687391363888947e-10,1.215868302758818e-09,2301743.7461708863,2.556173046487886e-16,1.1737636809437229,2.261045954029338e-05,1.9204543751098837,50,5.601940341758107e-08,0.0
1190.566037735862,1.0001334257053291,5.825576464200129e-11,0.028981659270449305,0.0003335644139398207,0.028983578786731412,1.770320462971233e-10,-1.809867393935075e-09,1.0978809237164378e-09,-7.054927596154262e-07,-5.926482598364052e-10,2.1002204965079777e-10,-2.0022882984636473e-09,1.996849927184008e-09,4.188443385662931e-09,1.5281235929342722e-09,-2.0439581201916193e-11,3.460087870542129e-12,-2.0439581201916193e-11,1.3298691956811937e-09,-8.411825981061694e-10,3.460087870542129e-12,-8.41182598106169e-10,1.3304471431799428e-09,2301743.7719658725,2.556173017600904e-16,1.37860637356494,2.261045979368236e-05,1.9204543752036265,50,7.329040315742599e-08,0.0
1190.5660377358995,1.0002668515544264,1.2609518385760949e-10,0.028981658576989436,0.00033356482459757355,0.028983578098043628,1.5431065463471477e-10,-1.5767739834342852e-09,8.800772524079957e-10,-7.054927594161158e-07,-5.92727323717042e-10,1.9901169077911496e-10,-1.8970794318240056e-09,1.8919270422114154e-09,3.9683826748578866e-09,1.4478483595638771e-09,-1.9367842691960343e-11,3.2787318054638268e-12,-1.9367842691960343e-11,1.2599916956898826e-09,-7.969837372283772e-10,3.278731805463857e-12,-7.969837372283772e-10,1.2605393465296962e-09,2301743.826224758,2.5561729568628857e-16,1.2536147767722587,2.2610460326677545e-05,1.9204543753914753,50,6.252977432660474e-08,0.0
1190.5660377360216,1.0005337036211643,2.56914349157208e-10,0.028981657240002175,0.0003335655992431142,0.028983576770060127,1.5076536305098775e-10,-1.540673944998799e-09,8.461924626057321e-10,-7.054927590173587e-07,-5.928854516964312e-10,1.9729397299321584e-10,-1.8802308932119426e-09,1.8751229726907795e-09,3.9331742957962265e-09,1.4350271910041237e-09,-1.9200281555990266e-11,3.2505656373385534e-12,-1.9200281555990266e-11,1.2488004656933186e-09,-7.899064772931091e-10,3.2505656373385534e-12,-7.899064772931091e-10,1.2493433923673038e-09,2301743.9308196846,2.5561728397429253e-16,1.2335812039611518,2.261046135413308e-05,1.9204543757667365,50,6.086940810119945e-08,0.0
1190.5660377366883,1.0010674101394983,5.542420528312988e-10,0.02898165419840029,0.00033356749135833976,0.028983573750435684,1.69852045835995e-10,-1.7371844600529377e-09,1.0294150160419169e-09,-7.054927582190209e-07,-5.932017090669635e-10,2.0682444738481926e-10,-1.9700633965119795e-09,1.964708728430269e-09,4.121166569353693e-09,1.503667855219611e-09,-2.0126946674551786e-11,3.4077463060659923e-12,-2.0126946674551786e-11,1.3084630736743215e-09,-8.27648220191524e-10,3.4077463060659923e-12,-8.27648220191524e-10,1.3090322334231651e-09,2301744.168887258,2.55617257343066e-16,1.3402570443488748,2.2610463692715405e-05,1.920454376521289,50,6.991595650431492e-08,0.0
1190.5660377394197,1.0021348323753216,1.1600938537507796e-09,0.028981647998767655,0.0003335713829084349,0.028983567596001184,1.985134103401228e-10,-2.0321662429224715e-09,1.3042997958765442e-09,-7.05492756619399e-07,-5.938342292538388e-10,2.2042258498142808e-10,-2.097474480491856e-09,2.0917677482779173e-09,4.387858062099089e-09,1.6010833463417839e-09,-2.1448485249248882e-11,3.632134945461723e-12,-2.1448485249248882e-11,1.3930822416292591e-09,-8.811796291803196e-10,3.632134945461753e-12,-8.811796291803196e-10,1.3936888359732022e-09,2301744.654161868,2.5561720306474677e-16,1.4915273542595828,2.2610468459658708e-05,1.9204543780327177,50,8.359465265076059e-08,0.0
1190.5660377504926,1.0042697118781132,2.3139938433801048e-09,0.028981636180031967,0.00033357861736472473,0.0289835558613105,1.7694725717271452e-10,-1.8134515843970533e-09,1.0987001201675827e-09,-7.054927534083503e-07,-5.950992903645908e-10,2.109899621161186e-10,-2.0036795612049614e-09,1.998217407930961e-09,4.191949108262521e-09,1.5298069416348587e-09,-2.052728198001116e-11,3.4774499069811053e-12,-2.052728198001116e-11,1.3307790038909314e-09,-8.417917560708578e-10,3.4774499069811053e-12,-8.41791756070858e-10,1.3313596668873963e-09,2301745.579080099,2.556170995720073e-16,1.3799539521488082,2.2610477545303566e-05,1.920454381054207,50,7.341020014596169e-08,0.0
