R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1454.7169811320755,1.0,0.0,0.02621867533736542,0.00033356409519815205,0.00033356409519815205,2.8263814993535376e-11,-0.0,-5.411764902227876e-11,-4.725444592371128e-07,-3.248360095923084e-10,2.7928867317626343e-11,-2.710474774994431e-10,2.7071836057002966e-10,5.667505987454754e-10,2.062644576983255e-10,-2.534743592898309e-12,3.859141206214374e-13,-2.534743592898309e-12,1.8010079325827788e-10,-1.1412372083444179e-10,3.859141206214374e-13,-1.1412372083444179e-10,1.8038375502237452e-10,200000000.0,1.970458492389272e-18,0.16435331072591627,0.0019646374256828097,2.465064522198325,50,1.830346061929314e-07,0.0
1454.7169811320755,1.0,0.0,0.02621867533736542,0.00033356409519815205,0.02622079711701723,2.8263814993535376e-11,-0.0,-5.411764902227876e-11,-4.725444592371128e-07,-3.248360095923084e-10,3.3362904965963655e-11,-3.237843887557501e-10,3.2339123651245165e-10,6.770215974141879e-10,2.4639672714912394e-10,-3.0279212057261042e-12,4.610002971080285e-13,-3.0279212057261042e-12,2.1514247539779093e-10,-1.3632843785822548e-10,4.610002971080285e-13,-1.3632843785822548e-10,2.1548049220087837e-10,2544270.00129426,1.5489381955428535e-16,0.16435335729646758,2.499284032792377e-05,2.439446568791768,50,2.3284483889725646e-09,0.0
1454.7169811320757,1.0000333564094555,3.293082016542627e-12,0.02621867530353062,0.0003335640945537878,0.026220797083176973,3.2930820165426265e-11,-3.383479978930396e-10,-6.4436422434958206e-12,-4.7254445921476705e-07,-3.2484684493988876e-10,4.1838632786973314e-11,-4.0602775011396336e-10,4.0553471915128687e-10,8.489905177217281e-10,3.089841291344667e-10,-3.7971449558416066e-12,5.781174363834513e-13,-3.7971449558416066e-12,2.6979005674099236e-10,-1.709567877972111e-10,5.781174363834513e-13,-1.709567877972111e-10,2.702139457404726e-10,2544270.004497656,1.5489381935438114e-16,0.46010544327887726,2.499284035939133e-05,2.4394465688306353,50,1.2967105188744335e-08,0.0
1454.7169811320762,1.0000667128187108,6.447421598921006e-12,0.026218675271135784,0.00033356409255325055,0.026220797050759307,3.1543395823783786e-11,-3.2394835482204457e-10,-2.000537271999102e-11,-4.7254445919242047e-07,-3.248576802874025e-10,4.1513975027717305e-11,-4.0286425714181713e-10,4.023750521111349e-10,8.423767393630597e-10,3.0657774133034274e-10,-3.7676711971394585e-12,5.736330438662641e-13,-3.7676711971394585e-12,2.6768801521308196e-10,-1.6962483943944305e-10,5.736330438662639e-13,-1.6962483943944305e-10,2.6810861508111064e-10,2544270.0075630117,1.548938191628806e-16,0.44872798773236916,2.4992840389502888e-05,2.4394465688694864,50,1.2436489814086841e-08,0.0
1454.7169811320784,1.0001334256368113,1.2893410728842077e-11,0.026218675204920595,0.00033356408989100963,0.02622079698451561,3.222636447710553e-11,-3.310398217539694e-10,-1.3354553266283355e-11,-4.725444591477238e-07,-3.2487935098229096e-10,4.1676213390611187e-11,-4.0441294078118954e-10,4.039218242744917e-10,8.456169570584778e-10,3.077583039337085e-10,-3.782377672283039e-12,5.758780970174838e-13,-3.782377672283039e-12,2.687170159744827e-10,-1.7027697058725334e-10,5.758780970174838e-13,-1.7027697058725334e-10,2.6913925993177727e-10,2544270.013830364,1.5489381877156005e-16,0.4542945447009993,2.4992840451068265e-05,2.43944656894721,50,1.269498856133545e-08,0.0
1454.7169811320887,1.0002668512696742,2.5540450364031623e-11,0.02621867507502898,0.0003335640821565233,0.026220796854536113,3.1617599087973863e-11,-3.2472903975528176e-10,-1.933621592051416e-11,-4.725444590583183e-07,-3.249226923709616e-10,4.1539662585352847e-11,-4.030366193034508e-10,4.0254711267812624e-10,8.427430271969874e-10,3.067149531914255e-10,-3.769949464731133e-12,5.739977744678383e-13,-3.769949464731133e-12,2.6780242145191215e-10,-1.696975984193916e-10,5.739977744678387e-13,-1.696975984193916e-10,2.6822328269279964e-10,2544270.026121673,1.5489381800373356e-16,0.44933998935537994,2.4992840571808095e-05,2.4394465691026417,50,1.246480548080966e-08,0.0
1454.7169811321294,1.0005337025237342,5.093154707264541e-11,0.026218674814228266,0.00033356406757517284,0.026220796593571006,3.173887088576723e-11,-3.260008908968455e-10,-1.822668801518936e-11,-4.725444588794576e-07,-3.250093751444254e-10,4.157913350521051e-11,-4.0331697534782487e-10,4.0282700482674567e-10,8.433370981567505e-10,3.0693637316129486e-10,-3.773460889064879e-12,5.745562806001274e-13,-3.773460889064879e-12,2.6798854468859887e-10,-1.698158900993143e-10,5.745562806001331e-13,-1.698158900993143e-10,2.684098070716588e-10,2544270.0508017153,1.5489381646213729e-16,0.4503377290946082,2.4992840814244768e-05,2.4394465694135787,50,1.2511023557553078e-08,0.0
1454.716981132292,1.0010674049841244,1.0166974692827667e-10,0.026218674293040457,0.0003335640377437327,0.026220796072045877,3.171137490976954e-11,-3.257423795206089e-10,-1.8644650103749124e-11,-4.725444585215414e-07,-3.2518274067549953e-10,4.1595311470751994e-11,-4.0326876288371995e-10,4.0277860463938086e-10,8.432519872105716e-10,3.0691581385264893e-10,-3.774787548035008e-12,5.748060349457895e-13,-3.774787548035008e-12,2.6795618408658626e-10,-1.6979608686128884e-10,5.748060349457895e-13,-1.6979608686128884e-10,2.683776133879814e-10,2544270.1001216993,1.548938133813378e-16,0.4501435034390911,2.4992841298724198e-05,2.439446570035689,50,1.2502021372794665e-08,0.0
1454.716981132942,1.0021348097115512,2.031663354665657e-10,0.02621867325028436,0.0003335639773208799,0.026220795028605498,3.1717683918215324e-11,-3.2586128070432476e-10,-1.8882141492226463e-11,-4.725444578049251e-07,-3.25529471673439e-10,4.1641930138699694e-11,-4.033106290639903e-10,4.0281992690915166e-10,8.433709427350147e-10,3.069799497580424e-10,-3.778735005780838e-12,5.755026921280537e-13,-3.778735005780838e-12,2.6798335166831997e-10,-1.698147056583689e-10,5.755026921280537e-13,-1.698147056583689e-10,2.6840525889150884e-10,2544270.198796334,1.5489380721743423e-16,0.45025240903812946,2.4992842268023604e-05,2.439446571280893,50,1.2507069350415432e-08,0.0
1454.7169811355416,1.0042696183681004,4.0615323945601294e-10,0.026218671164152944,0.0003335638525857895,0.026220792941056094,3.171670374835113e-11,-3.259580337411448e-10,-1.948985787265165e-11,-4.725444563685592e-07,-3.262229334043896e-10,4.17320319038107e-11,-4.033638302173094e-10,4.028720775597422e-10,8.435450453730154e-10,3.0708502090692984e-10,-3.786344325730555e-12,5.76852871405162e-13,-3.786344325730555e-12,2.6801739891607144e-10,-1.6983908093814277e-10,5.768528714051737e-13,-1.6983908093814277e-10,2.6844023046526867e-10,2544270.39619775,1.548937948856771e-16,0.4503606687302959,2.4992844207134646e-05,2.4394465737752142,50,1.2512088687917068e-08,0.0
