R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
767.9245283018868,1.0,0.0,0.0360861649695739,0.00033356409519815205,0.00033356409519815205,7.776031273554514e-10,-0.0,4.538058625362242e-09,-1.695749962242153e-06,-2.2082247665561208e-09,7.732897626532039e-10,-6.772811548783063e-09,6.7462833919183625e-09,1.418508670200824e-08,5.19872532666026e-09,-9.717325671682504e-11,1.8075465541722822e-11,-9.717325671682504e-11,4.49238082302691e-09,-2.836624600527885e-09,1.8075465541722822e-11,-2.836624600527885e-09,4.494007040935145e-09,200000000.0,7.071095412018549e-18,2.189895931218116,0.0019646374256828097,1.1157667292970408,50,1.3803039490855168e-05,0.0
767.9245283018868,1.0,0.0,0.0360861649695739,0.00033356409519815205,0.03608770659403154,7.776031273554514e-10,-0.0,4.538058625362242e-09,-1.695749962242153e-06,-2.2082247665561208e-09,2.5309526287998442e-09,-2.2167195301984016e-08,2.2080369494121826e-08,4.642733450268407e-08,1.7015261506597678e-08,-3.1804495729085093e-10,5.91604198568978e-11,-3.1804495729085093e-10,1.4703418566668721e-08,-9.28418147550736e-09,5.91604198568978e-11,-9.28418147550736e-09,1.470874112580325e-08,1848626.92056767,7.650105419699483e-16,2.189898151750957,1.8159408171360033e-05,1.0900585072683715,50,1.2758356829228217e-07,0.0
767.9245283019117,1.0000333566059636,2.485003706127478e-10,0.036086162591576494,0.0003335660596345919,0.03608770423429336,2.485003706127478e-09,-2.377997404883854e-08,1.964436439867334e-08,-1.6957499619542807e-06,-2.208298425064583e-09,6.211757276451487e-09,-5.440361538271539e-08,5.4190517422453454e-08,1.1394394330708942e-07,4.1759668147108253e-08,-7.805808157620495e-10,1.4519885822710187e-10,-7.805808157620495e-10,3.608571233670702e-08,-2.2785612785965444e-08,1.4519885822710187e-10,-2.2785612785965444e-08,3.609877561889831e-08,1848627.0412382418,7.650104919466927e-16,6.8287651312444835,1.8159409356729642e-05,1.0900585073456868,50,8.574810445766717e-07,0.0
767.9245283019851,1.0000667136167178,7.335083199242256e-10,0.036086157946344614,0.000333570107545368,0.03608769962667583,4.850079493114778e-09,-4.645231880709142e-08,4.047910776105898e-08,-1.6957499616661817e-06,-2.2083720844664544e-09,8.970941333006666e-09,-7.856658102778232e-08,7.825882764558778e-08,1.645514898002633e-07,6.030711156388335e-08,-1.1273020872973363e-09,2.0969507485333014e-10,-1.1273020872973363e-09,5.2112909844314454e-08,-3.290568101995866e-08,2.0969507485332875e-10,-3.290568101995866e-08,5.213177572871307e-08,1848627.2770583718,7.650103942714363e-16,10.30583882825753,1.815941167323491e-05,1.090058507437943,50,1.7126426740158187e-06,0.0
767.9245283023332,1.0001334293591322,2.439740526762778e-09,0.03608614159838986,0.00033358468885969644,0.036087683414202286,1.0962970751478579e-08,-1.0505158744807663e-07,9.432898942332954e-08,-1.6957499610890484e-06,-2.2085194070684717e-09,1.4165713224925801e-08,-1.2405417678639403e-07,1.235682137126228e-07,2.598222364187358e-07,9.522365747141251e-08,-1.7800759699171665e-09,3.311247513872556e-10,-1.7800759699171665e-09,8.228463682440344e-08,-5.1957060881583e-08,3.311247513872556e-10,-5.1957060881583004e-08,8.231442747978119e-08,1848628.1071383632,7.65010050588938e-16,16.85151968647381,1.8159419827265996e-05,1.0900585076689657,50,3.92411110619172e-06,0.0
767.9245283043375,1.0002668720915548,7.796580935635932e-09,0.03608609025964575,0.0003336309833050181,0.03608763250561585,1.6404936634327787e-08,-1.5723544262875518e-07,1.4228332091511626e-07,-1.6957499599287943e-06,-2.2088140770978595e-09,1.7802743062802574e-08,-1.558856311574347e-07,1.552748976550738e-07,3.2649229300051766e-07,1.196589369897904e-07,-2.2370856423826414e-09,4.16146353869382e-10,-2.2370856423826414e-09,1.0339826315748682e-07,-6.528893459732587e-08,4.16146353869382e-10,-6.528893459732587e-08,1.0343570298526299e-07,1848630.7141394527,7.650089713958004e-16,21.431980605834692,1.815944543632554e-05,1.0900585082538765,50,5.893683709443299e-06,0.0
767.9245283162265,1.0005338259510856,2.087619415610357e-08,0.03608596486927548,0.00033374444408696335,0.036087508169739,1.9448537606615416e-08,-1.864692096054366e-07,1.6914742338271794e-07,-1.6957499575724314e-06,-2.209403568116871e-09,1.9620324344766236e-08,-1.7175831461970081e-07,1.710852279197134e-07,3.597397802625424e-07,1.3184631704656681e-07,-2.465432161948238e-09,4.5864566435539184e-10,-2.465432161948238e-09,1.1392643636200653e-07,-7.193692809105008e-08,4.5864566435538573e-10,-7.193692809105008e-08,1.1396769961134619e-07,1848637.0816788755,7.65006335643476e-16,23.715805662032135,1.815950798585684e-05,1.0900585095734403,50,6.997079220336962e-06,0.0
767.9245283716964,1.0010680087974129,4.7856006750905134e-08,0.03608570604572211,0.00033397875401058945,0.03608725152500098,1.8104621212634748e-08,-1.7374180073485062e-07,1.5744918605953375e-07,-1.6957499527155203e-06,-2.2105831574135725e-09,1.8856442255077883e-08,-1.6498944705128073e-07,1.6434256577948193e-07,3.4556882837691847e-07,1.266568753851835e-07,-2.3693488204433887e-09,4.4081336496273375e-10,-2.3693488204433887e-09,1.0943647078564501e-07,-6.910214508536069e-08,4.4081336496273375e-10,-6.910214508536069e-08,1.094761294396887e-07,1848650.2251675774,7.650008951223498e-16,22.741278582528743,1.815963709680588e-05,1.0900585122658843,50,6.5166649887959055e-06,0.0
767.9245286019631,1.002137410958918,9.72055760005682e-08,0.03608523183832153,0.0003344074419084966,0.036086781308008985,1.487237459862622e-08,-1.430779446011066e-07,1.292648426223674e-07,-1.695749942458353e-06,-2.2129446236894223e-09,1.6904363036376462e-08,-1.47762689646854e-07,1.4718277559583212e-07,3.0949853404561875e-07,1.1344416976287368e-07,-2.1238937775399922e-09,3.952224412155142e-10,-2.1238937775399922e-09,9.800969460702176e-08,-6.188745629588673e-08,3.952224412155142e-10,-6.188745629588673e-08,9.80452510687335e-08,1848674.3055749037,7.649909271584684e-16,20.26153441090678,1.8159873643153172e-05,1.090058517365826,50,5.359183149695055e-06,0.0
767.9245294642885,1.0042797070786578,1.7855825336740866e-07,0.03608444691003796,0.00033511453083407306,0.03608600297323059,1.0875949402182957e-08,-1.0534769072634792e-07,9.458190482719493e-08,-1.6957499201096797e-06,-2.2176752632637488e-09,1.4243911019117988e-08,-1.2426084218188438e-07,1.237721965550406e-07,2.602909059187126e-07,9.54204670944068e-08,-1.7893391928191782e-09,3.3309174272731894e-10,-1.7893391928191782e-09,8.242049264015046e-08,-5.204476890121396e-08,3.330917427273167e-10,-5.204476890121396e-08,8.245048225754498e-08,1848714.1617877588,7.649744275144938e-16,16.878369578113478,1.8160265158190278e-05,1.0900585264937932,50,3.934864089629595e-06,0.0
