R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1243.3962264150944,1.0,0.0,0.028359281759452015,0.00033356409519815205,0.00033356409519815205,6.847334736809876e-11,-0.0,1.2934325497363156e-10,-6.468156043303786e-07,-5.202007136496217e-10,6.784579101912843e-11,-6.512095862018365e-10,6.495439686232532e-10,1.3620549258273005e-09,4.967212246153091e-10,-6.446741245136944e-12,1.0779022891375579e-12,-6.446741245136944e-12,4.3256317269942226e-10,-2.736697626381007e-10,1.0779022891375438e-12,-2.736697626381007e-10,4.327806867359013e-10,200000000.0,2.6971502611135504e-18,0.2776017919403606,0.0019646374256828097,2.049895939183971,50,4.3874579530469625e-07,0.0
1243.3962264150944,1.0,0.0,0.028359281759452015,0.00033356409519815205,0.028361243395126263,6.847334736809876e-11,-0.0,1.2934325497363156e-10,-6.468156043303786e-07,-5.202007136496217e-10,8.8931376669892e-11,-8.535970195296573e-10,8.514137497638554e-10,1.7853638056880824e-09,6.510956930804984e-10,-8.45030421714681e-12,1.4129002411012414e-12,-8.45030421714681e-12,5.669981566580907e-10,-3.587227502066719e-10,1.412900241101223e-12,-3.587227502066719e-10,5.672832712159511e-10,2352251.4496028186,2.293249951291533e-16,0.27760189958280257,2.3106606162531694e-05,2.0242530710104063,50,5.160205502765585e-09,0.0
1243.3962264150953,1.0000333564127082,8.754251170108855e-12,0.028359281669759342,0.00033356412708045456,0.02836124330581477,8.754251170108855e-11,-8.969267472726678e-10,3.188230252436795e-10,-6.468156042885107e-07,-5.202180656456436e-10,1.2910693723296068e-10,-1.2391781024327902e-09,1.2360085202399156e-09,2.5918392669447243e-09,9.452073448141651e-10,-1.2267774998024315e-11,2.051196719875789e-12,-1.2267774998024315e-11,8.231186673290889e-10,-5.207626513074655e-10,2.051196719875789e-12,-5.207626513074655e-10,8.235325851421225e-10,2352251.4569087117,2.2932499440699327e-16,0.8547097261443618,2.3106606234298847e-05,2.0242530710550297,50,3.370526864487521e-08,0.0
1243.396226415097,1.0000667128297522,1.869775290528109e-11,0.028359281567793108,0.0003335641704424464,0.02836124320436558,9.943501735172235e-11,-1.0196623617800583e-09,4.3361991833757713e-10,-6.468156042466405e-07,-5.202354176439165e-10,1.3476866407964415e-10,-1.2934798140207682e-09,1.2901712332539457e-09,2.705418709470231e-09,9.86630274695155e-10,-1.2805730084485944e-11,2.1411554847618257e-12,-1.2805730084485944e-11,8.5918827139824e-10,-5.43582946010018e-10,2.1411554847618496e-12,-5.43582946010018e-10,8.596203410852463e-10,2352251.4652212854,2.293249935866895e-16,0.9359825338810398,2.3106606315954815e-05,2.0242530710997846,50,3.9225569088839365e-08,0.0
1243.3962264151035,1.0001334256770986,4.09001716082098e-11,0.028359281339964567,0.00033356427951599776,0.028361242977835644,1.1977375800876253e-10,-1.229566742257413e-09,6.299408993994717e-10,-6.468156041628936e-07,-5.202701216473461e-10,1.4396785862870802e-10,-1.3816843341542427e-09,1.378149911635194e-09,2.889912306785453e-09,1.0539171342123447e-09,-1.3679768709278972e-11,2.287322097596407e-12,-1.3679768709278972e-11,9.17777582185769e-10,-5.806509461112255e-10,2.28732209759638e-12,-5.806509461112255e-10,9.182391450073684e-10,2352251.483806391,2.2932499175500044e-16,1.0679961854642088,2.3106606498519784e-05,2.0242530711895528,50,4.889506423982463e-08,0.0
1243.3962264151296,1.0002668514366788,8.697664096987628e-11,0.028359280867031076,0.00033356451380290697,0.028361242507690378,1.0594399798100285e-10,-1.086950089779253e-09,4.96458630414244e-10,-6.468156039953685e-07,-5.203395296879022e-10,1.3780623013672287e-10,-1.3223830028188732e-09,1.318999847054242e-09,2.7658911471876908e-09,1.0086966751871232e-09,-1.3094159940260085e-11,2.1894530287909985e-12,-1.3094159940260085e-11,8.783866469673327e-10,-5.557299934908065e-10,2.1894530287910078e-12,-5.557299934908064e-10,8.788284561510484e-10,2352251.522393554,2.2932498795347254e-16,0.9792306131645624,2.310660687756871e-05,2.0242530713692903,50,4.229885902017941e-08,0.0
1243.3962264152099,1.0005337031520622,1.7304617298293104e-10,0.02835927998397431,0.0003335649235953855,0.028361241629514373,9.929663782643952e-11,-1.0185261083841569e-09,4.3230805544617207e-10,-6.468156036602223e-07,-5.204783458708931e-10,1.347752636994306e-10,-1.292971207065823e-09,1.2896624584117796e-09,2.7043983950168243e-09,9.862876237847885e-10,-1.2805900941380126e-11,2.141346580723695e-12,-1.2805900941380126e-11,8.588494268229433e-10,-5.433704039054309e-10,2.1413465807237065e-12,-5.433704039054309e-10,8.592815198279691e-10,2352251.594415903,2.2932498085266584e-16,0.935193867459926,2.310660758505772e-05,2.0242530717281664,50,3.9170394355551615e-08,0.0
1243.396226415676,1.00106740807723,3.8696986469845056e-10,0.02835927778604096,0.00033356614663698596,0.02836123944611763,1.3215597191236597e-10,-1.3578128007654408e-09,7.494090820296525e-10,-6.468156029893418e-07,-5.207559790132299e-10,1.4942770191266012e-10,-1.4328158607368105e-09,1.4291473856392568e-09,2.9969546867496216e-09,1.0930196910373745e-09,-1.4197549428076493e-11,2.374427419015193e-12,-1.4197549428076493e-11,9.517392410309812e-10,-6.021415554080919e-10,2.374427419015193e-12,-6.021415554080919e-10,9.522187118216203e-10,2352251.773877451,2.293249631980291e-16,1.144465081172343,2.310660934794209e-05,2.0242530724507883,50,5.4881722054977195e-08,0.0
1243.3962264176157,1.0021348239467833,8.271354564574645e-10,0.028359273262325797,0.00033356871107175954,0.028361234952876676,1.4818159824456503e-10,-1.5235997711066883e-09,9.039317673538082e-10,-6.468156016454527e-07,-5.21311248425239e-10,1.5619438554262156e-10,-1.4961875850771808e-09,1.4923529729411353e-09,3.129621426864398e-09,1.141482494251495e-09,-1.4839258092869334e-11,2.482178022449343e-12,-1.4839258092869334e-11,9.938308657091197e-10,-6.287767124323506e-10,2.4821780224493445e-12,-6.287767124323506e-10,9.943320543980402e-10,2352252.1432816223,2.293249268663194e-16,1.2392398384817287,2.3106612976668388e-05,2.0242530738984956,50,6.268250563997718e-08,0.0
1243.3962264255088,1.0042696779516036,1.6517778945730785e-09,0.028359264781032248,0.0003335733047638848,0.028361226526198578,1.257828444218318e-10,-1.2942902312579718e-09,6.882819472988943e-10,-6.468155989491804e-07,-5.224217988164232e-10,1.472435878168795e-10,-1.4076080530692868e-09,1.4039922259787076e-09,2.944553434535997e-09,1.0741283498213023e-09,-1.398662355247651e-11,2.3403666699815964e-12,-1.398662355247651e-11,9.349876006733554e-10,-5.915568501847482e-10,2.3403666699816234e-12,-5.915568501847482e-10,9.35460079674965e-10,2352252.8356350716,2.293248587293944e-16,1.1065332702051678,2.310661977778588e-05,2.0242530767922946,50,5.187736621960934e-08,0.0
