R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1560.377358490566,1.0,0.0,0.025315422506583213,0.00033356409519815205,0.00033356409519815205,2.001427751956602e-11,-0.0,-8.418101270144123e-11,-4.107148943022764e-07,-2.632151075939619e-10,1.9761247251120554e-11,-1.7826709811762375e-10,1.7903409489252067e-10,3.728138417377679e-10,1.35043764139944e-10,-2.2227433137292136e-12,2.5880691608363764e-13,-2.2227433137292136e-12,1.1845596180275215e-10,-7.549073607444178e-11,2.5880691608363764e-13,-7.549073607444178e-11,1.1931388551911202e-10,200000000.0,1.7126359448081967e-18,0.20257455993372542,0.0019646374256828097,2.6726488203905943,50,2.594030221332126e-07,0.0
1560.377358490566,1.0,0.0,0.025315422506583213,0.00033356409519815205,0.025317619984754198,2.001427751956602e-11,-0.0,-8.418101270144123e-11,-4.107148943022764e-07,-2.632151075939619e-10,2.4380746765778047e-11,-2.19939810511173e-10,2.208861047354847e-10,4.599648873716692e-10,1.6661234860095862e-10,-2.7423442037184852e-12,3.193070661017785e-13,-2.7423442037184852e-12,1.4614688895438074e-10,-9.313787211932105e-11,3.193070661017785e-13,-9.313787211932105e-11,1.4720536570977577e-10,2635034.0861364375,1.2998966152421294e-16,0.2025746098194644,2.5884432917867727e-05,2.6470426435296175,50,3.4176804305316436e-09,0.0
1560.3773584905662,1.0000333564090615,2.408485418830845e-12,0.025315422483652813,0.0003335640906159066,0.02531761996176542,2.4084854188308448e-11,-2.2930399417368892e-10,-4.582245438129465e-11,-4.1071489428539544e-07,-2.6322388749394307e-10,2.7751736466289035e-11,-2.503416231115669e-10,2.514187557859438e-10,5.235454768310616e-10,1.8964342609677334e-10,-3.1215079808186236e-12,3.6345776150090826e-13,-3.1215079808186236e-12,1.663484501400058e-10,-1.0601215932124093e-10,3.6345776150089933e-13,-1.0601215932124093e-10,1.6755327717820394e-10,2635034.0884568845,1.2998966140618046e-16,0.36880300274459615,2.5884432940661913e-05,2.647042643566184,50,9.285022359621905e-09,0.0
1560.3773584905666,1.0000667128175678,4.710563762780794e-12,0.02531542246174625,0.0003335640850620896,0.025317619939787584,2.3020783439499485e-11,-2.1906562824966713e-10,-5.553816977349273e-11,-4.107148942685141e-07,-2.632326673937771e-10,2.7600819509320043e-11,-2.4897224531834045e-10,2.500435200042527e-10,5.206822811966088e-10,1.8860667295394224e-10,-3.104528077799581e-12,3.6148314659589257e-13,-3.104528077799581e-12,1.6543850544080978e-10,-1.0543230579317899e-10,3.61483146595897e-13,-1.0543230579317899e-10,1.6663678108167719e-10,2635034.0906721125,1.2998966129333845e-16,0.3613146660031111,2.588443296242251e-05,2.647042643602737,50,8.972627216458266e-09,0.0
1560.377358490568,1.0001334256332743,9.407852871282762e-12,0.02531542241703721,0.00033356407480172537,0.025317619894947244,2.345325890681279e-11,-2.232253689441234e-10,-5.161257585966128e-11,-4.107148942347493e-07,-2.6325022719309777e-10,2.766327811468566e-11,-2.4951963112381543e-10,2.5059332919564234e-10,5.218282807914779e-10,1.8902254940549242e-10,-3.1115437524403993e-12,3.623049480631072e-13,-3.1115437524403993e-12,1.6580221020364435e-10,-1.0566418117598879e-10,3.623049480631072e-13,-1.0566418117598879e-10,1.670031986802327e-10,2635034.095194634,1.2998966106311218e-16,0.3643057543310285,2.5884433006848085e-05,2.64704264367586,50,9.096893780747817e-09,0.0
1560.3773584905757,1.000266851254529,1.8678833859057826e-11,0.025315422328808682,0.00033356405313635757,0.025317619806440927,2.317745246943765e-11,-2.2057132859066146e-10,-5.416341966335709e-11,-4.107148941672103e-07,-2.6328534678904967e-10,2.7628231019475543e-11,-2.491715172787649e-10,2.5024385348243466e-10,5.211027301102626e-10,1.8876125248185434e-10,-3.107582425245012e-12,3.618535083453013e-13,-3.107582425245012e-12,1.6557084303024946e-10,-1.0551691277318719e-10,3.618535083453013e-13,-1.0551691277318719e-10,1.6677031239906314e-10,2635034.104117406,1.2998966060868925e-16,0.3623986220705259,2.5884433094498146e-05,2.6470426438221044,50,9.017581664309763e-09,0.0
1560.3773584906055,1.0005337024628054,3.728635014709149e-11,0.025315422151723,0.000333564010345296,0.025317619628806836,2.3259395360042077e-11,-2.2135710043723713e-10,-5.348882688113168e-11,-4.10714894032098e-07,-2.6335558597188396e-10,2.76472233920539e-11,-2.4927879881716266e-10,2.5035186901113864e-10,5.213320363632419e-10,1.8884735701351033e-10,-3.1096801334299348e-12,3.6211743483278097e-13,-3.1096801334299348e-12,1.6564202894870166e-10,-1.0556263847096105e-10,3.6211743483278097e-13,-1.0556263847096105e-10,1.6684232780097214e-10,2635034.1220274656,1.2998965969665271e-16,0.36297772717212273,2.5884433270432012e-05,2.6470426441146584,50,9.041635592478166e-09,0.0
1560.3773584907246,1.0010674047416288,7.447222829140093e-11,0.025315421797839844,0.00033356392426467846,0.025317619273820268,2.32411738401934e-11,-2.21176972552514e-10,-5.380038602543724e-11,-4.1071489376173325e-07,-2.6349606430106125e-10,2.7659734129694588e-11,-2.492636308985324e-10,2.503371801598196e-10,5.213102028556119e-10,1.8884553212328042e-10,-3.111010244204216e-12,3.623116577278463e-13,-3.111010244204216e-12,1.6563174787104725e-10,-1.0555680502654138e-10,3.6231165772785075e-13,-1.0555680502654138e-10,1.6683259954756652e-10,2635034.157817611,1.2998965787402549e-16,0.3628798502438662,2.588443362200531e-05,2.647042644699994,50,9.037568468150475e-09,0.0
1560.377358491201,1.0021348087463864,1.4887844953919198e-10,0.02531542108977362,0.00033356375148678767,0.025317618563539125,2.3251944139934714e-11,-2.2127069593915204e-10,-5.399309087281804e-11,-4.1071489322044707e-07,-2.637770208129345e-10,2.7691372601941494e-11,-2.4929291380668426e-10,2.5036767824852373e-10,5.213912270266458e-10,1.8888705506280094e-10,-3.1144145653884558e-12,3.6280118921661824e-13,-3.1144145653884558e-12,1.6565080127479543e-10,-1.0557038415691759e-10,3.6280118921661824e-13,-1.0557038415691759e-10,1.6685295661668587e-10,2635034.229427311,1.299896542271896e-16,0.3630101248777268,2.588443432544079e-05,2.6470426458715908,50,9.04298239987738e-09,0.0
1560.3773584931066,1.004269614523994,2.9775059902040967e-10,0.025315419673193795,0.0003335634027511468,0.02531761714248761,2.3261273356440256e-11,-2.2134059774972017e-10,-5.448994388449467e-11,-4.1071489213564376e-07,-2.6433893324538966e-10,2.7752973684451265e-11,-2.4933613872684647e-10,2.504132676286973e-10,5.215212151233769e-10,1.8895846431083822e-10,-3.1210327411863813e-12,3.6372982624384357e-13,-3.1210327411863813e-12,1.6567871355917028e-10,-1.0559104176826723e-10,3.6372982624383463e-13,-1.0559104176826723e-10,1.6688358159100317e-10,2635034.3726870297,1.299896469310059e-16,0.36318701125911484,2.5884435732707814e-05,2.6470426482184783,50,9.05033565437592e-09,0.0
