R,Z,V_R,V_PHI,V_Z,V_T,a_r,a_phi,a_z,fg_r,fg_z,fr_r,fr_phi,fr_z,f_en,prr_hist,prphi_hist,prz_hist,pphir_hist,pphiphi_hist,pphiz_hist,pzr_hist,pzphi_hist,pzz_hist,rho,xi,fm,tau_dr,tau_uv,tau_x,dv_dr,escaped
1481.132075471698,1.0,0.0,0.02598382642469715,0.00033356409519815205,0.00033356409519815205,2.5545372829883343e-11,-0.0,-6.395687952368677e-11,-4.5583968182389263e-07,-3.077643711677237e-10,2.523368785799483e-11,-2.439930828840618e-10,2.438074916440369e-10,5.101749285011354e-10,1.8559016839516457e-10,-2.31690009021401e-12,3.424215283064523e-13,-2.31690009021401e-12,1.6212831283244383e-10,-1.0278545347747834e-10,3.424215283064579e-13,-1.0278545347747833e-10,1.6245616227308326e-10,200000000.0,1.9008013894941815e-18,0.17666433470350731,0.0019646374256828097,2.516960596379847,50,2.0646644794356508e-07,0.0
1481.132075471698,1.0,0.0,0.02598382642469715,0.00033356409519815205,0.025985967379999444,2.5545372829883343e-11,-0.0,-6.395687952368677e-11,-4.5583968182389263e-07,-3.077643711677237e-10,3.046195516019783e-11,-2.9454697197016604e-10,2.943229273491983e-10,6.158800839305326e-10,2.2404332730286504e-10,-2.796947757138731e-12,4.1336919517504234e-13,-2.796947757138731e-12,1.9572031735883105e-10,-1.2408197694177036e-10,4.1336919517504905e-13,-1.2408197694177033e-10,1.9611609521802694e-10,2567262.078556289,1.480800425769624e-16,0.17666438299140919,2.5218695805339634e-05,2.491345626184813,50,2.650268619596532e-09,0.0
1481.1320754716983,1.0000333564093398,3.0073626146122805e-12,0.025983826393936083,0.0003335640933962989,0.025985967349217785,3.0073626146122805e-11,-3.0761067617814507e-10,-1.8018531382120367e-11,-4.558396818030986e-07,-3.0777463706802875e-10,3.715069513064216e-11,-3.592112271273783e-10,3.589379877182004e-10,7.510900460258588e-10,2.73230249090923e-10,-3.4110849949975583e-12,5.041369647630706e-13,-3.4110849949975583e-12,2.3868834775051233e-10,-1.5132271646937743e-10,5.041369647630706e-13,-1.5132271646937743e-10,2.391710296605901e-10,2567262.0815192624,1.4808004240155432e-16,0.4349856771442928,2.5218695834445475e-05,2.491345626223079,50,1.1914200783571875e-08,0.0
1481.1320754716987,1.000066712818354,5.865964716317428e-12,0.025983826364712415,0.0003335640901452497,0.025985967319954794,2.8586021017051474e-11,-2.9223669827853395e-10,-3.2510491343126356e-11,-4.558396817823039e-07,-3.077849029682322e-10,3.683996828010238e-11,-3.5619545652665047e-10,3.5592450262086065e-10,7.447851115494311e-10,2.709372235588391e-10,-3.3825471681837942e-12,4.999218467430081e-13,-3.3825471681837942e-12,2.3668441342391433e-10,-1.5005231057111196e-10,4.999218467430162e-13,-1.5005231057111193e-10,2.37163058508413e-10,2567262.0843322,1.4808004223480025e-16,0.422936955559652,2.5218695862077485e-05,2.491345626261327,50,1.1368665160952739e-08,0.0
1481.1320754717008,1.0001334256356942,1.1750499773966417e-11,0.02598382630453552,0.0003335640852698063,0.025985967259720272,2.946910114157384e-11,-3.0136485909262037e-10,-2.3933570314696736e-11,-4.558396817407119e-07,-3.0780543476842244e-10,3.702619797396996e-11,-3.5797326149741937e-10,3.5770093817695314e-10,7.485041499711314e-10,2.7229128310683554e-10,-3.399630886572628e-12,5.024519172283788e-13,-3.399630886572628e-12,2.3786569170663057e-10,-1.5080129470279048e-10,5.024519172283788e-13,-1.5080129470279048e-10,2.3834675696690163e-10,2567262.0901268534,1.4808004189155617e-16,0.4300364586306712,2.521869591899945e-05,2.4913456263378495,50,1.168887184793846e-08,0.0
1481.13207547171,1.0002668512648367,2.3247867428490453e-11,0.025983826186987177,0.0003335640728565292,0.025985967142022275,2.874341913631009e-11,-2.938708627292982e-10,-3.103319272233399e-11,-4.558396816575163e-07,-3.0784649836707847e-10,3.687991241803836e-11,-3.565135486554538e-10,3.5624230190535865e-10,7.45455441383348e-10,2.711845151810269e-10,-3.3861687596298703e-12,5.00472655037658e-13,-3.3861687596298703e-12,2.3689567186171744e-10,-1.501864874912542e-10,5.00472655037658e-13,-1.501864874912542e-10,2.3737483781668663e-10,2567262.1014423496,1.480800412208587e-16,0.42420018099354656,2.5218696030153687e-05,2.4913456264908724,50,1.142537901503922e-08,0.0
1481.1320754717472,1.000533702504438,4.6399887985952615e-11,0.025983825950257836,0.0003335640495017044,0.025985966905012644,2.8940025696827702e-11,-2.9591167215436167e-10,-2.919353102606409e-11,-4.5583968149107973e-07,-3.0792862555856086e-10,3.693062798462465e-11,-3.569129039537493e-10,3.5664128534660823e-10,7.462974409158241e-10,2.714954124202428e-10,-3.390763881202928e-12,5.011725820725343e-13,-3.390763881202928e-12,2.371608919736371e-10,-1.5035495667115113e-10,5.011725820725289e-13,-1.5035495667115113e-10,2.376407192565123e-10,2567262.1242325706,1.4808003987026827e-16,0.42578552500892175,2.5218696254026294e-05,2.4913456267970004,50,1.1496714831429573e-08,0.0
1481.1320754718954,1.0010674049070833,9.261121587230235e-11,0.02598382547772724,0.00033356400165325165,0.02598596643190678,2.888207992896858e-11,-2.9533162434179073e-10,-2.990528296118543e-11,-4.558396811580281e-07,-3.0809287991764804e-10,3.693866895280723e-11,-3.5680890410476684e-10,3.5653722865889255e-10,7.460939039598465e-10,2.714305704167153e-10,-3.3913794211008387e-12,5.01305114167211e-13,-3.3913794211008387e-12,2.370915003798147e-10,-1.503116145735823e-10,5.01305114167211e-13,-1.503116145735823e-10,2.375714369449227e-10,2567262.1697220183,1.480800371742926e-16,0.42535009002160795,2.521869670087765e-05,2.4913456274094856,50,1.14771040293988e-08,0.0
1481.1320754724877,1.0021348094050828,1.8509712017537064e-10,0.025983824531894305,0.0003335639056248802,0.025985965484919125,2.890184509470885e-11,-2.9557279129106925e-10,-3.000886607975075e-11,-4.5583968049121075e-07,-3.084213885399842e-10,3.698287500704091e-11,-3.5687261636176826e-10,3.5660062050497976e-10,7.462549862443313e-10,2.715075411397879e-10,-3.395192440918556e-12,5.019519046059425e-13,-3.395192440918556e-12,2.3713326356055555e-10,-1.5033939174739251e-10,5.019519046059438e-13,-1.5033939174739251e-10,2.376137842249854e-10,2567262.2607745533,1.4808003177791962e-16,0.425564698676965,2.5218697595303742e-05,2.4913456286354276,50,1.1486768246172075e-08,0.0
1481.132075474856,1.0042696171473304,3.7006322702696205e-10,0.02598382263981268,0.00033356370972616373,0.02598596359047877,2.8900954195561152e-11,-2.956377541837303e-10,-3.060917444486678e-11,-4.558396791547174e-07,-3.0907840539372707e-10,3.706294155015541e-11,-3.5691930893459243e-10,3.566467336651604e-10,7.464083684681016e-10,2.716000998759158e-10,-3.4020513925372965e-12,5.031324574519082e-13,-3.4020513925372965e-12,2.371631443692057e-10,-1.5036093004904296e-10,5.031324574519082e-13,-1.5036093004904296e-10,2.3764472483593423e-10,2567262.442913484,1.4808002098252357e-16,0.42567164730929224,2.521869938448854e-05,2.4913456310911664,50,1.1491586167422759e-08,0.0
